path,table_row,category,name,item_id,purchase_price,cheapest_point_total
treasure_contents_table,212,0,,0,0,
treasure_contents_table,213,0,,0,0,
treasure_contents_table,214,0,,0,0,
treasure_contents_table,215,0,,0,0,
treasure_contents_table,216,0,,0,0,
treasure_contents_table,217,0,,0,0,
treasure_contents_table,218,0,,0,0,
treasure_contents_table,219,0,,0,0,
treasure_contents_table,220,0,,0,0,
treasure_contents_table,221,0,,0,0,
treasure_contents_table,222,0,,0,0,
treasure_contents_table,223,0,,0,0,
treasure_contents_table,224,0,,0,0,
treasure_contents_table,225,0,,0,0,
treasure_contents_table,226,0,,0,0,
treasure_contents_table,227,0,,0,0,
treasure_contents_table,228,0,,0,0,
treasure_contents_table,229,0,,0,0,
treasure_contents_table,230,0,,0,0,
treasure_contents_table,231,0,,0,0,
treasure_contents_table,232,0,,0,0,
treasure_contents_table,233,0,,0,0,
treasure_contents_table,234,0,,0,0,
treasure_contents_table,235,0,,0,0,
treasure_contents_table,236,0,,0,0,
treasure_contents_table,237,0,,0,0,
treasure_contents_table,238,0,,0,0,
treasure_contents_table,239,0,,0,0,
treasure_contents_table,240,0,,0,0,
treasure_contents_table,241,0,,0,0,
treasure_contents_table,242,0,,0,0,
treasure_contents_table,243,0,,0,0,
treasure_contents_table,244,0,,0,0,
treasure_contents_table,245,0,,0,0,
treasure_contents_table,246,0,,0,0,
treasure_contents_table,247,0,,0,0,
treasure_contents_table,248,0,,0,0,
treasure_contents_table,249,0,,0,0,
treasure_contents_table,250,0,,0,0,
treasure_contents_table,251,0,,0,0,
treasure_contents_table,252,0,,0,0,
treasure_contents_table,253,0,,0,0,
treasure_contents_table,254,0,,0,0,
treasure_contents_table,255,0,,0,0,
treasure_contents_table,256,0,,0,0,
treasure_contents_table,257,0,,0,0,
treasure_contents_table,258,0,,0,0,
treasure_contents_table,259,0,,0,0,
treasure_contents_table,260,0,,0,0,
treasure_contents_table,261,0,,0,0,
treasure_contents_table,262,0,,0,0,
treasure_contents_table,263,0,,0,0,
treasure_contents_table,264,0,,0,0,
treasure_contents_table,265,0,,0,0,
treasure_contents_table,266,0,,0,0,
treasure_contents_table,267,0,,0,0,
treasure_contents_table,268,0,,0,0,
treasure_contents_table,269,0,,0,0,
treasure_contents_table,270,0,,0,0,
treasure_contents_table,271,0,,0,0,
treasure_contents_table,272,0,,0,0,
treasure_contents_table,273,0,,0,0,
treasure_contents_table,274,0,,0,0,
treasure_contents_table,275,0,,0,0,
treasure_contents_table,276,0,,0,0,
treasure_contents_table,277,0,,0,0,
treasure_contents_table,278,0,,0,0,
treasure_contents_table,279,0,,0,0,
treasure_contents_table,280,0,,0,0,
treasure_contents_table,281,0,,0,0,
treasure_contents_table,282,0,,0,0,
treasure_contents_table,283,0,,0,0,
treasure_contents_table,284,0,,0,0,
treasure_contents_table,285,0,,0,0,
treasure_contents_table,286,0,,0,0,
treasure_contents_table,287,0,,0,0,
treasure_contents_table,288,0,,0,0,
treasure_contents_table,289,0,,0,0,
treasure_contents_table,290,0,,0,0,
treasure_contents_table,291,0,,0,0,
treasure_contents_table,292,0,,0,0,
treasure_contents_table,293,0,,0,0,
treasure_contents_table,294,0,,0,0,
treasure_contents_table,295,0,,0,0,
treasure_contents_table,296,0,,0,0,
treasure_contents_table,297,0,,0,0,
treasure_contents_table,298,0,,0,0,
treasure_contents_table,299,0,,0,0,
treasure_contents_table,300,0,,0,0,
treasure_contents_table,301,0,,0,0,
treasure_contents_table,302,0,,0,0,
treasure_contents_table,303,0,,0,0,
treasure_contents_table,304,0,,0,0,
treasure_contents_table,305,0,,0,0,
treasure_contents_table,306,0,,0,0,
treasure_contents_table,307,0,,0,0,
treasure_contents_table,308,0,,0,0,
treasure_contents_table,309,0,,0,0,
treasure_contents_table,310,0,,0,0,
treasure_contents_table,311,0,,0,0,
treasure_contents_table,312,0,,0,0,
treasure_contents_table,313,0,,0,0,
treasure_contents_table,314,0,,0,0,
treasure_contents_table,315,0,,0,0,
treasure_contents_table,316,0,,0,0,
treasure_contents_table,317,0,,0,0,
treasure_contents_table,318,0,,0,0,
treasure_contents_table,319,0,,0,0,
treasure_contents_table,320,0,,0,0,
treasure_contents_table,321,0,,0,0,
treasure_contents_table,322,0,,0,0,
treasure_contents_table,323,4,Silver Plate,5371,15000,100
treasure_contents_table,324,4,Bronze Plate,5372,1500,10
treasure_contents_table,325,4,Iron Plate,5373,150,1
treasure_contents_table,326,4,Paper Plate,5374,15,1
treasure_contents_table,327,11,Toughness Light,5323,200,
treasure_contents_table,328,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,329,4,Silver Plate,5371,15000,100
treasure_contents_table,330,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,331,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,332,11,Staminan X,5327,5000,150
treasure_contents_table,333,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,334,4,Gold Plate,5370,150000,1000
treasure_contents_table,335,4,Silver Plate,5371,15000,100
treasure_contents_table,336,6,Green Gem Bracelet,5957,11000,
treasure_contents_table,337,11,Nourishment of the Sea King,6129,100,
treasure_contents_table,338,11,Staminan X,5327,5000,150
treasure_contents_table,339,11,Staminan X,5327,5000,150
treasure_contents_table,340,11,Staminan X,5327,5000,150
treasure_contents_table,341,11,Staminan X,5327,5000,150
treasure_contents_table,342,11,Staminan X,5327,5000,150
treasure_contents_table,343,11,Staminan X,5327,5000,150
treasure_contents_table,344,11,Staminan X,5327,5000,150
treasure_contents_table,345,11,Staminan X,5327,5000,150
treasure_contents_table,346,11,Staminan X,5327,5000,150
treasure_contents_table,347,11,Staminan X,5327,5000,150
treasure_contents_table,348,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,349,11,Refreshment of the Sky King,6130,100,
treasure_contents_table,350,4,Silver Plate,5371,15000,100
treasure_contents_table,351,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,352,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,353,11,Nourishment of the Sea King,6129,100,
treasure_contents_table,354,11,Nourishment of the Sea King,6129,100,
treasure_contents_table,355,4,Platinum Plate,5369,300000,2000
treasure_contents_table,356,11,Staminan X,5327,5000,150
treasure_contents_table,357,11,Staminan X,5327,5000,150
treasure_contents_table,358,11,Staminan X,5327,5000,150
treasure_contents_table,359,11,Staminan X,5327,5000,150
treasure_contents_table,360,11,Staminan X,5327,5000,150
treasure_contents_table,361,11,Staminan X,5327,5000,150
treasure_contents_table,362,11,Staminan X,5327,5000,150
treasure_contents_table,363,11,Staminan X,5327,5000,150
treasure_contents_table,364,11,Staminan X,5327,5000,150
treasure_contents_table,365,11,Staminan X,5327,5000,150
treasure_contents_table,366,11,Staminan X,5327,5000,150
treasure_contents_table,367,11,Staminan X,5327,5000,150
treasure_contents_table,368,6,Rusted Chainmail,5943,5000,
treasure_contents_table,369,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,370,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,371,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,372,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,373,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,374,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,375,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,376,11,Nourishment of the Sea King,6129,100,
treasure_contents_table,377,0,,0,0,
treasure_contents_table,378,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,379,4,Gold Plate,5370,150000,1000
treasure_contents_table,380,4,Gold Plate,5370,150000,1000
treasure_contents_table,381,11,Refreshment of the Sky King,6130,100,
treasure_contents_table,382,6,Military Bulletproof Vest,5942,1031000,8000
treasure_contents_table,383,0,,0,0,
treasure_contents_table,384,4,Platinum Plate,5369,300000,2000
treasure_contents_table,385,0,,0,0,
treasure_contents_table,386,4,Gold Plate,5370,150000,1000
treasure_contents_table,387,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,388,11,Refreshment of the Sky King,6130,100,
treasure_contents_table,389,0,,0,0,
treasure_contents_table,390,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,391,11,Ichiban Fried Senbei,5557,480,
treasure_contents_table,392,11,Nourishment of the Sea King,6129,100,
treasure_contents_table,393,0,,0,0,
treasure_contents_table,394,0,,0,0,
treasure_contents_table,395,0,,0,0,
treasure_contents_table,396,4,Gold Plate,5370,150000,1000
treasure_contents_table,397,4,Platinum Plate,5369,300000,2000
treasure_contents_table,398,4,Triple Yokan,5445,10000,5000
treasure_contents_table,399,4,Ten-Ten-One Charm,5446,10000,5000
treasure_contents_table,400,4,Lucky Hanafuda Card,5447,10000,5000
treasure_contents_table,401,4,Blackjack Amulet,5448,10000,5000
treasure_contents_table,402,4,Bust Amulet,5449,10000,5000
treasure_contents_table,403,4,Royal Joker Card,5450,10000,5000
treasure_contents_table,404,4,Nine Gates Tile,5452,10000,6500
treasure_contents_table,405,11,Toughness Light,5323,200,
treasure_contents_table,406,11,Toughness Z,5324,2000,50
treasure_contents_table,407,11,Toughness ZZ,5990,10000,
treasure_contents_table,408,11,Tauriner,5325,3000,60
treasure_contents_table,409,11,Tauriner +,5992,5000,
treasure_contents_table,410,11,Staminan Light,5326,1000,200
treasure_contents_table,411,11,Staminan X,5327,5000,150
treasure_contents_table,412,11,Staminan XX,5995,10000,250
treasure_contents_table,413,11,Refreshment of the Sky King,6130,100,
treasure_contents_table,414,11,Nutriment of the Conquering Emperor,6131,100,
treasure_contents_table,415,11,Seaweed Onigiri,5497,150,
treasure_contents_table,416,11,Tuna Onigiri,5498,150,
treasure_contents_table,417,11,Salmon Onigiri,5499,160,
treasure_contents_table,418,11,Sake,5521,1000,
treasure_contents_table,419,11,Ichiban Senbei (Shoyu),5555,300,30
treasure_contents_table,420,11,Ichiban Senbei (Salt),5556,380,30
treasure_contents_table,421,11,Ichiban Fried Senbei,5557,480,
treasure_contents_table,422,11,Divine Water,5579,100,
treasure_contents_table,423,4,Pocket Tissues,5368,50,1
treasure_contents_table,424,4,Platinum Plate,5369,300000,2000
treasure_contents_table,425,4,Gold Plate,5370,150000,1000
treasure_contents_table,426,4,Silver Plate,5371,15000,100
treasure_contents_table,427,4,Bronze Plate,5372,1500,10
treasure_contents_table,428,4,Iron Plate,5373,150,1
treasure_contents_table,429,4,Paper Plate,5374,15,1
treasure_contents_table,430,4,Teardrop Earrings,5430,4000,
treasure_contents_table,431,4,Prima Heart Earrings,5435,9800,
treasure_contents_table,432,4,Shiny Flower Ring,5439,25000,
treasure_contents_table,433,4,Ceremonial Oath Sake Cup (Plum),6021,30000,
treasure_contents_table,434,4,Ceremonial Oath Sake Cup (Bamboo),6020,60000,
treasure_contents_table,435,4,Ceremonial Oath Sake Cup (Pine),6019,180000,
treasure_contents_table,436,4,The Basic Guide to Cooperative Fighting,6042,90000,
treasure_contents_table,437,4,The Practical Guide to Cooperative Fighting,6043,180000,
treasure_contents_table,438,4,The Advanced Guide to Cooperative Fighting,6044,540000,
treasure_contents_table,439,0,,0,0,
treasure_contents_table,440,0,,0,0,
treasure_contents_table,441,0,,0,0,
treasure_contents_table,442,0,,0,0,
treasure_contents_table,443,0,,0,0,
treasure_contents_table,444,0,,0,0,
treasure_contents_table,445,0,,0,0,
treasure_contents_table,446,0,,0,0,
treasure_contents_table,447,0,,0,0,
treasure_contents_table,448,0,,0,0,
treasure_contents_table,449,0,,0,0,
treasure_contents_table,450,0,,0,0,
treasure_contents_table,451,0,,0,0,
