file_name,table_name,row_id,column_id,item_id,item_name,purchase_price,purchase_points
shop.bin.json,aston_s_pokecir_parts,14,replacement_item_id,,Max HP Up,,
shop.bin.json,aston_s_pokecir_parts,15,replacement_item_id,5731,C.C. Lemon,160,0
shop.bin.json,aston_s_pokecir_parts,16,replacement_item_id,4837,Extra Power Gears,1980,1980
shop.bin.json,aston_s_pokecir_parts,17,replacement_item_id,5507,Luxury Yakiniku Bento,1000,0
shop.bin.json,aston_s_pokecir_parts,18,replacement_item_id,5500,Fresh Lettuce Sandwich,380,0
shop.bin.json,aston_s_pokecir_parts,19,replacement_item_id,5431,Trinity Circle Earrings,35000,0
shop.bin.json,aston_s_pokecir_parts,20,replacement_item_id,4789,Ultra Speed Frame,3980,3980
shop.bin.json,aston_s_pokecir_parts,21,replacement_item_id,6119,Kabuki Makeup,400000,100
shop.bin.json,aston_s_pokecir_parts,22,replacement_item_id,,Garnet Ring,,
shop.bin.json,aston_s_pokecir_parts,23,replacement_item_id,4849,Ultra Regular Gears,4980,4980
shop.bin.json,aston_s_pokecir_parts,24,replacement_item_id,6224,HA: Attack Boost 1,1000,1000
shop.bin.json,aston_s_pokecir_parts,25,replacement_item_id,,Ultimate Mushroom,,
shop.bin.json,aston_s_pokecir_parts,26,replacement_item_id,5931,Galaxy Force,5500,0
shop.bin.json,aston_s_pokecir_parts,27,replacement_item_id,,Secret Ansem's Report 3,,
shop.bin.json,aston_s_pokecir_parts,28,replacement_item_id,,Circle of Life,,
shop.bin.json,aston_s_pokecir_parts,29,replacement_item_id,5731,C.C. Lemon,160,0
shop.bin.json,aston_s_pokecir_parts,30,replacement_item_id,5737,Vitamin Water,160,0
shop.bin.json,aston_s_pokecir_parts,31,replacement_item_id,,Drive Gauge Up,,
shop.bin.json,aston_s_pokecir_parts,32,replacement_item_id,,Nobody Lance,,
shop.bin.json,aston_s_pokecir_parts,33,replacement_item_id,5503,Bento Lunch Set,550,0
shop.bin.json,aston_s_pokecir_parts,34,replacement_item_id,5952,Fearless Binding,485000,0
shop.bin.json,aston_s_pokecir_parts,35,replacement_item_id,,Goofy MP Rage,,
shop.bin.json,aston_s_pokecir_parts,36,replacement_item_id,,Max HP Up,,
shop.bin.json,aston_s_pokecir_parts,37,replacement_item_id,,Auto Valor,,
shop.bin.json,aston_s_pokecir_parts,38,replacement_item_id,,Form Boost,,
shop.bin.json,aston_s_pokecir_parts,39,replacement_item_id,5947,Blesswood Armor Replica,81000,0
shop.bin.json,aston_s_pokecir_parts,40,replacement_item_id,6097,Silver Ring,150000,100
shop.bin.json,aston_s_pokecir_parts,41,replacement_item_id,,Goofy Item Boost,,
shop.bin.json,aston_s_pokecir_parts,42,replacement_item_id,,Max HP Up,,
shop.bin.json,aston_s_pokecir_parts,43,replacement_item_id,4850,Boost Gears,4980,4980
shop.bin.json,aston_s_pokecir_parts,44,replacement_item_id,5710,SEGA Taiyaki,180,0
shop.bin.json,aston_s_pokecir_parts,45,replacement_item_id,6113,Yakuza Dress Up Badge (Round),150000,100
shop.bin.json,aston_s_pokecir_parts,46,replacement_item_id,,Chicken Little,,
shop.bin.json,aston_s_pokecir_parts,47,replacement_item_id,,Blizzara Armlet,,
shop.bin.json,aston_s_pokecir_parts,48,replacement_item_id,,Goofy Auto Change,,
shop.bin.json,aston_s_pokecir_parts,49,replacement_item_id,5369,Platinum Plate,300000,2000
shop.bin.json,aston_s_pokecir_parts,50,replacement_item_id,5991,Toughness Infinity,50000,1500
shop.bin.json,aston_s_pokecir_parts,51,replacement_item_id,6175,Extra Equipment 2,1000,1000
shop.bin.json,aston_s_pokecir_parts,52,replacement_item_id,5371,Silver Plate,15000,100
shop.bin.json,aston_s_pokecir_parts,53,replacement_item_id,,Air Combo Plus,,
shop.bin.json,aston_s_pokecir_parts,54,replacement_item_id,5923,Okonomiyaki,800,0
shop.bin.json,aston_s_pokecir_parts,55,replacement_item_id,,Donald Blizzard Boost,,
shop.bin.json,aston_s_pokecir_parts,56,replacement_item_id,,Thunder Element,,
shop.bin.json,aston_s_pokecir_parts,57,replacement_item_id,5730,Pepsi Nama,160,0
shop.bin.json,aston_s_pokecir_parts,58,replacement_item_id,4786,Speed Frame Plus,980,480
shop.bin.json,aston_s_pokecir_parts,59,replacement_item_id,5734,Natchan! Apple,170,0
shop.bin.json,aston_s_pokecir_parts,60,replacement_item_id,6073,Aviator Sunglasses,150000,100
shop.bin.json,aston_s_pokecir_parts,61,replacement_item_id,,Acrisius,,
shop.bin.json,aston_s_pokecir_parts,62,replacement_item_id,,Combo Plus,,
shop.bin.json,aston_s_pokecir_parts,63,replacement_item_id,,Cure Element,,
shop.bin.json,aston_s_pokecir_parts,64,replacement_item_id,5517,Wonton Harusame,197,0
shop.bin.json,aston_s_pokecir_parts,65,replacement_item_id,4815,Soft Tires,480,150
shop.bin.json,aston_s_pokecir_parts,66,replacement_item_id,,Majestic Mushroom,,
shop.bin.json,aston_s_pokecir_parts,67,replacement_item_id,,Hero's Crest,,
shop.bin.json,aston_s_pokecir_parts,68,replacement_item_id,5731,C.C. Lemon,160,0
shop.bin.json,aston_s_pokecir_parts,69,replacement_item_id,,Mythril Ring,,
shop.bin.json,aston_s_pokecir_parts,70,replacement_item_id,,Sweet Memories,,
shop.bin.json,aston_s_pokecir_parts,71,replacement_item_id,,Accessory Slot Up,,
shop.bin.json,aston_s_pokecir_parts,72,replacement_item_id,,Aegis Chain,,
shop.bin.json,aston_s_pokecir_parts,73,replacement_item_id,5845,Green Onion Akashiyaki,1051,0
shop.bin.json,aston_s_pokecir_parts,74,replacement_item_id,,Star Charm,,
shop.bin.json,aston_s_pokecir_parts,75,replacement_item_id,5368,Pocket Tissues,50,1
shop.bin.json,aston_s_pokecir_parts,76,replacement_item_id,6154,EX Damage Up 4,1000,1000
shop.bin.json,aston_s_pokecir_parts,77,replacement_item_id,6211,KIW Health Up 15,1000,1000
shop.bin.json,aston_s_pokecir_parts,78,replacement_item_id,5514,Super Cup 1.5x Pork Kimchi Ramen,293,0
shop.bin.json,aston_s_pokecir_parts,79,replacement_item_id,6084,Ono Michio Head,1000000,100
shop.bin.json,aston_s_pokecir_parts,80,replacement_item_id,5708,Pine Candy,183,0
shop.bin.json,aston_s_pokecir_parts,81,replacement_item_id,5967,mini-more Perfume,1320,0
shop.bin.json,aston_s_pokecir_parts,82,replacement_item_id,5996,Staminan Royale,30000,2000
shop.bin.json,aston_s_pokecir_parts,83,replacement_item_id,5574,Smile Burger (Takeout),550,0
shop.bin.json,aston_s_pokecir_parts,84,replacement_item_id,4856,Godspeed Gears Plus,9800,9800
shop.bin.json,aston_s_pokecir_parts,85,replacement_item_id,5521,Sake,1000,0
shop.bin.json,aston_s_pokecir_parts,86,replacement_item_id,6129,Nourishment of the Sea King,100,0
shop.bin.json,aston_s_pokecir_parts,87,replacement_item_id,6220,KIW Damage Up 9,1000,1000
shop.bin.json,aston_s_pokecir_parts,88,replacement_item_id,,Mickey Munny Pouch,,
shop.bin.json,aston_s_pokecir_parts,89,replacement_item_id,,Slayer Earring,,
shop.bin.json,aston_s_pokecir_parts,90,replacement_item_id,6178,Triple Finisher,1000,1000
shop.bin.json,aston_s_pokecir_parts,91,replacement_item_id,4773,Super Metal Frame,2980,2980
shop.bin.json,aston_s_pokecir_parts,92,replacement_item_id,5576,Smile Fries (Takeout),280,0
shop.bin.json,aston_s_pokecir_parts,93,replacement_item_id,4761,Golem Tiger,50000000,4980
shop.bin.json,aston_s_pokecir_parts,94,replacement_item_id,6164,Extreme Heat Mode Unflinching,1000,1000
talk_coinlocker_locker.bin.json,aston_coinlocker,1,replacement_item_id,4796,Speed Motor,680,150
talk_coinlocker_locker.bin.json,aston_coinlocker,2,replacement_item_id,5735,Suntory Mineral Water,130,0
talk_coinlocker_locker.bin.json,aston_coinlocker,3,replacement_item_id,,Max HP Up,,
talk_coinlocker_locker.bin.json,aston_coinlocker,4,replacement_item_id,6167,Devastating Taunt,1000,1000
talk_coinlocker_locker.bin.json,aston_coinlocker,5,replacement_item_id,,MP Hastera,,
talk_coinlocker_locker.bin.json,aston_coinlocker,6,replacement_item_id,6047,Box Wing,9800,6980
talk_coinlocker_locker.bin.json,aston_coinlocker,7,replacement_item_id,,Thunder Element,,
talk_coinlocker_locker.bin.json,aston_coinlocker,8,replacement_item_id,5995,Staminan XX,10000,0
talk_coinlocker_locker.bin.json,aston_coinlocker,9,replacement_item_id,,Technician's Ring,,
talk_coinlocker_locker.bin.json,aston_coinlocker,10,replacement_item_id,5940,Bust Amulet,10000,5000
talk_coinlocker_locker.bin.json,aston_coinlocker,11,replacement_item_id,6163,Extreme Heat Critical Damage,1000,1000
talk_coinlocker_locker.bin.json,aston_coinlocker,12,replacement_item_id,4795,Ultra Power Motor,4980,4980
talk_coinlocker_locker.bin.json,aston_coinlocker,13,replacement_item_id,6109,Hoop Earrings,100000,100
talk_coinlocker_locker.bin.json,aston_coinlocker,14,replacement_item_id,,Cosmic Chain,,
talk_coinlocker_locker.bin.json,aston_coinlocker,15,replacement_item_id,,Guard,,
talk_coinlocker_locker.bin.json,aston_coinlocker,16,replacement_item_id,,Max HP Up,,
talk_coinlocker_locker.bin.json,aston_coinlocker,17,replacement_item_id,5504,Special Yakisoba,400,0
talk_coinlocker_locker.bin.json,aston_coinlocker,18,replacement_item_id,6081,Hyottoko Mask,150000,100
talk_coinlocker_locker.bin.json,aston_coinlocker,19,replacement_item_id,5447,Lucky Hanafuda Card,10000,5000
talk_coinlocker_locker.bin.json,aston_coinlocker,20,replacement_item_id,6043,The Practical Guide to Cooperative Fighting,180000,0
talk_coinlocker_locker.bin.json,aston_coinlocker,21,replacement_item_id,5990,Toughness ZZ,10000,0
talk_coinlocker_locker.bin.json,aston_coinlocker,22,replacement_item_id,,Full Bloom+,,
talk_coinlocker_locker.bin.json,aston_coinlocker,23,replacement_item_id,5736,Suntory Sparkling Lemon Mineral Water,130,0
talk_coinlocker_locker.bin.json,aston_coinlocker,24,replacement_item_id,6005,Alpha Cool Striker,50000000,4980
talk_coinlocker_locker.bin.json,aston_coinlocker,25,replacement_item_id,,Thundagun Trinket,,
talk_coinlocker_locker.bin.json,aston_coinlocker,26,replacement_item_id,5923,Okonomiyaki,800,0
talk_coinlocker_locker.bin.json,aston_coinlocker,27,replacement_item_id,,Beast's Claw,,
talk_coinlocker_locker.bin.json,aston_coinlocker,28,replacement_item_id,4842,Extra Balanced Gears,1980,1980
talk_coinlocker_locker.bin.json,aston_coinlocker,29,replacement_item_id,6065,T-Shirt,100000,100
talk_coinlocker_locker.bin.json,aston_coinlocker,30,replacement_item_id,,Lucky Emblem,,
talk_coinlocker_locker.bin.json,aston_coinlocker,31,replacement_item_id,5366,Seven Stars,600,0
talk_coinlocker_locker.bin.json,aston_coinlocker,32,replacement_item_id,5727,Suntory Oolong Tea,170,0
talk_coinlocker_locker.bin.json,aston_coinlocker,33,replacement_item_id,,Aerial Dive,,
talk_coinlocker_locker.bin.json,aston_coinlocker,34,replacement_item_id,6234,Tangled Ultimate Counter,1000,1000
talk_coinlocker_locker.bin.json,aston_coinlocker,35,replacement_item_id,,MP Hastera,,
talk_coinlocker_locker.bin.json,aston_coinlocker,36,replacement_item_id,5373,Iron Plate,150,10
talk_coinlocker_locker.bin.json,aston_coinlocker,37,replacement_item_id,,Magnet Element,,
talk_coinlocker_locker.bin.json,aston_coinlocker,38,replacement_item_id,4798,Extra Speed Motor,2480,2480
talk_coinlocker_locker.bin.json,aston_coinlocker,39,replacement_item_id,5916,Taiyaki Ice Cream,150,0
talk_coinlocker_locker.bin.json,aston_coinlocker,40,replacement_item_id,5996,Staminan Royale,30000,2000
talk_coinlocker_locker.bin.json,aston_coinlocker,41,replacement_item_id,6094,Fingerless Gloves,30000,100
talk_coinlocker_locker.bin.json,aston_coinlocker,42,replacement_item_id,,Max HP Up,,
talk_coinlocker_locker.bin.json,aston_coinlocker,43,replacement_item_id,,Magnet Element,,
talk_coinlocker_locker.bin.json,aston_coinlocker,44,replacement_item_id,5712,ZONe,210,0
talk_coinlocker_locker.bin.json,aston_coinlocker,45,replacement_item_id,5965,Contact Lenses,14000,0
talk_coinlocker_locker.bin.json,aston_coinlocker,46,replacement_item_id,6210,KIW Health Up 14,1000,1000
talk_coinlocker_locker.bin.json,aston_coinlocker,47,replacement_item_id,,Shock Charm+,,
talk_coinlocker_locker.bin.json,aston_coinlocker,48,replacement_item_id,5575,Teriyaki Smile Burger (Takeout),600,0
talk_coinlocker_locker.bin.json,aston_coinlocker,49,replacement_item_id,4769,Ultra Balanced Frame,3980,3980
talk_coinlocker_locker.bin.json,aston_coinlocker,50,replacement_item_id,6019,Ceremonial Oath Sake Cup (Pine),180000,300
shop.bin.json,aston_s_akame,0,replacement_item_id,5504,Special Yakisoba,400,0
shop.bin.json,aston_s_akame,1,replacement_item_id,,Drive Gauge Up,,
shop.bin.json,aston_s_akame,2,replacement_item_id,5372,Bronze Plate,1500,10
shop.bin.json,aston_s_akame,3,replacement_item_id,,Donald Thunder,,
shop.bin.json,aston_s_akame,4,replacement_item_id,5372,Bronze Plate,1500,10
shop.bin.json,aston_s_akame,5,replacement_item_id,4812,Extra Slick Tires,1480,1480
shop.bin.json,aston_s_akame,6,replacement_item_id,,Aerial Spiral,,
shop.bin.json,aston_s_akame,7,replacement_item_id,,Goofy Protega,,
shop.bin.json,aston_s_akame,8,replacement_item_id,5503,Bento Lunch Set,550,0
shop.bin.json,aston_s_akame,9,replacement_item_id,5323,Toughness Light,200,0
shop.bin.json,aston_s_akame,10,replacement_item_id,4833,Super Slim Tires,2480,2480
shop.bin.json,aston_s_akame,11,replacement_item_id,5938,Iron Breastplate,431000,0
shop.bin.json,aston_s_akame,12,replacement_item_id,6093,Leather Gloves,50000,100
shop.bin.json,aston_s_akame,13,replacement_item_id,,Goofy Protect,,
shop.bin.json,aston_s_akame,14,replacement_item_id,,Max HP Up,,
shop.bin.json,aston_s_akame,15,replacement_item_id,6007,Bangin' Killer Bee,50000000,2980
shop.bin.json,aston_s_akame,16,replacement_item_id,5954,Bloody Binding,81000,8000
shop.bin.json,aston_s_akame,17,replacement_item_id,,Goofy Auto Healing,,
shop.bin.json,aston_s_akame,18,replacement_item_id,,Item Boost,,
shop.bin.json,aston_s_akame,19,replacement_item_id,6187,HA: Essence of Double Crush,1000,1000
shop.bin.json,aston_s_akame,20,replacement_item_id,5504,Special Yakisoba,400,0
shop.bin.json,aston_s_akame,21,replacement_item_id,6147,Damage Up 1,1000,1000
shop.bin.json,aston_s_akame,22,replacement_item_id,6156,Heat Gauge Up 2,1000,1000
shop.bin.json,aston_s_akame,23,replacement_item_id,5708,Pine Candy,183,0
shop.bin.json,aston_s_akame,24,replacement_item_id,,Follow the Wind,,
shop.bin.json,aston_s_akame,25,replacement_item_id,6173,Drunken Dragon 2,1000,1000
shop.bin.json,aston_s_billiards_prize,0,replacement_item_id,6071,Rimless Sunglasses,70000,100
shop.bin.json,aston_s_billiards_prize,1,replacement_item_id,5507,Luxury Yakiniku Bento,1000,0
shop.bin.json,aston_s_billiards_prize,2,replacement_item_id,5499,Salmon Onigiri,160,0
shop.bin.json,aston_s_billiards_prize,3,replacement_item_id,5505,Pork Tonkatsu Bento,600,0
shop.bin.json,aston_s_billiards_prize,4,replacement_item_id,5976,Chu-Chu Tako Doll (Takoyaki),500,0
shop.bin.json,aston_s_billiards_prize,5,replacement_item_id,6225,HA: Attack Boost 2,1000,1000
shop.bin.json,aston_s_billiards_prize,6,replacement_item_id,5325,Tauriner,3000,60
shop.bin.json,aston_s_billiards_prize,7,replacement_item_id,6219,KIW Damage Up 8,1000,1000
shop.bin.json,aston_s_billiards_prize,8,replacement_item_id,5736,Suntory Sparkling Lemon Mineral Water,130,0
shop.bin.json,aston_s_billiards_prize,9,replacement_item_id,6117,Single Rose,100000,100
shop.bin.json,aston_s_billiards_prize,10,replacement_item_id,6217,KIW Damage Up 6,1000,1000
shop.bin.json,aston_s_wannpark,0,replacement_item_id,6159,Extreme Heat Damage 1,1000,1000
shop.bin.json,aston_s_wannpark,1,replacement_item_id,5995,Staminan XX,10000,0
shop.bin.json,aston_s_wannpark,2,replacement_item_id,6168,Heat Gauge Auto Charge,1000,1000
shop.bin.json,aston_s_wannpark,3,replacement_item_id,,Fire Element,,
shop.bin.json,aston_s_wannpark,4,replacement_item_id,4806,High Torque Motor,9800,3980
shop.bin.json,aston_s_wannpark,5,replacement_item_id,,Drive Boost,,
shop.bin.json,aston_s_wannpark,6,replacement_item_id,,Goofy Defender,,
shop.bin.json,aston_s_wannpark,7,replacement_item_id,,Shadow Archive,,
shop.bin.json,aston_s_wannpark,8,replacement_item_id,5923,Okonomiyaki,800,0
shop.bin.json,aston_s_wannpark,9,replacement_item_id,,Max HP Up,,
shop.bin.json,aston_s_wannpark,10,replacement_item_id,5709,Oragamachi Natto,235,0
shop.bin.json,aston_s_wannpark,11,replacement_item_id,,Firaga Bangle,,
shop.bin.json,aston_y_shichiya,0,replacement_item_id,6227,Knock Back,1000,1000
shop.bin.json,aston_y_shichiya,1,replacement_item_id,,Lucky Emblem,,
shop.bin.json,aston_y_shichiya,2,replacement_item_id,,Lucky Emblem,,
shop.bin.json,aston_y_shichiya,3,replacement_item_id,5325,Tauriner,3000,60
shop.bin.json,aston_y_shichiya,4,replacement_item_id,,Donald Item Boost,,
shop.bin.json,aston_y_shichiya,5,replacement_item_id,,Wisdom Form,,
shop.bin.json,aston_y_shichiya,6,replacement_item_id,5568,Imuraya Yokan,90,0
shop.bin.json,aston_y_shichiya,7,replacement_item_id,6256,Power Spool,1000,1000
shop.bin.json,aston_y_lovemagic,0,replacement_item_id,5515,Yakisoba Mochichi,255,0
shop.bin.json,aston_y_lovemagic,1,replacement_item_id,4755,Ultra Godspeed Motor,120000,120000
shop.bin.json,aston_y_lovemagic,2,replacement_item_id,5451,The Basics of Shogi,1200,0
shop.bin.json,aston_y_lovemagic,3,replacement_item_id,6235,Daidoji Trip Wire,1000,1000
shop.bin.json,aston_y_lovemagic,4,replacement_item_id,6243,Throw More Bombs 3,1000,1000
shop.bin.json,aston_y_lovemagic,5,replacement_item_id,,Expert's Ring,,
shop.bin.json,aston_y_lovemagic,6,replacement_item_id,5711,Nozaki's Corned Beef,464,0
shop.bin.json,aston_y_lovemagic,7,replacement_item_id,6192,Daidoji Evasive Strike,1000,1000
shop.bin.json,aston_y_lovemagic,8,replacement_item_id,5577,Smile Shake (Takeout),250,0
shop.bin.json,aston_y_lovemagic,9,replacement_item_id,5575,Teriyaki Smile Burger (Takeout),600,0
shop.bin.json,aston_y_lovemagic,10,replacement_item_id,5374,Paper Plate,15,1
shop.bin.json,aston_y_shogi,0,replacement_item_id,5508,Sushi Set,1500,0
shop.bin.json,aston_y_shogi,1,replacement_item_id,,Engineer's Ring,,
shop.bin.json,aston_y_shogi,2,replacement_item_id,5577,Smile Shake (Takeout),250,0
shop.bin.json,aston_y_shogi,3,replacement_item_id,,Goofy MP Rage,,
shop.bin.json,aston_y_shogi,4,replacement_item_id,5574,Smile Burger (Takeout),550,0
shop.bin.json,aston_y_shogi,5,replacement_item_id,5513,Imuraya Curry Bun,130,0
shop.bin.json,aston_y_shogi,6,replacement_item_id,4800,Ultra Speed Motor,4980,4980
shop.bin.json,aston_y_shogi,7,replacement_item_id,4831,Slim Tires Plus,880,380
shop.bin.json,aston_y_shogi,8,replacement_item_id,6131,Nutriment of the Conquering Emperor,100,0
shop.bin.json,aston_y_shogi,9,replacement_item_id,5730,Pepsi Nama,160,0
shop.bin.json,aston_y_shogi,10,replacement_item_id,6184,Tiger Drop,1000,1000
shop.bin.json,aston_s_shogi,0,replacement_item_id,5518,Drink to the Last Drop Dandan Noodles,255,0
shop.bin.json,aston_s_shogi,1,replacement_item_id,,Winner's Proof,,
shop.bin.json,aston_s_shogi,2,replacement_item_id,5991,Toughness Infinity,50000,1500
shop.bin.json,aston_s_shogi,3,replacement_item_id,,Aerial Finish,,
shop.bin.json,aston_s_shogi,4,replacement_item_id,6134,Great Fortune Silver Undies,200000,0
shop.bin.json,aston_s_shogi,5,replacement_item_id,4858,Super Godspeed Gears,14800,14800
shop.bin.json,aston_s_shogi,6,replacement_item_id,4843,Super Balanced Gears,2980,2980
shop.bin.json,aston_s_shogi,7,replacement_item_id,,Fenrir,,
shop.bin.json,aston_s_shogi,8,replacement_item_id,,Skill and Crossbones,,
shop.bin.json,aston_s_shogi,9,replacement_item_id,5729,Suntory Goma Mugicha,170,0
shop.bin.json,aston_s_shogi,10,replacement_item_id,5957,Green Gem Bracelet,11000,0
shop.bin.json,aston_s_golf,0,replacement_item_id,,Max HP Up,,
shop.bin.json,aston_s_golf,1,replacement_item_id,5434,White Pearl Earrings,25000,0
shop.bin.json,aston_s_golf,2,replacement_item_id,5982,Gold Darts,0,0
shop.bin.json,aston_s_golf,3,replacement_item_id,4845,Regular Gears,580,0
shop.bin.json,aston_s_golf,4,replacement_item_id,5513,Imuraya Curry Bun,130,0
shop.bin.json,aston_s_golf,5,replacement_item_id,5735,Suntory Mineral Water,130,0
shop.bin.json,aston_s_golf,6,replacement_item_id,,Secret Ansem's Report 11,,
shop.bin.json,aston_s_golf,7,replacement_item_id,5372,Bronze Plate,1500,10
shop.bin.json,aston_s_golf,8,replacement_item_id,6185,HA: Essence of Raging Dragon,1000,1000
shop.bin.json,aston_s_golf,9,replacement_item_id,,Lucky Emblem,,
shop.bin.json,aston_s_golf,10,replacement_item_id,,Dodge Roll,,
shop.bin.json,aston_s_golf,11,replacement_item_id,5711,Nozaki's Corned Beef,464,0
shop.bin.json,aston_s_golf,12,replacement_item_id,,Lucky Emblem,,
shop.bin.json,aston_s_toba,0,replacement_item_id,6022,Ceremonial Oath Sake Cup (Sakura),600000,0
shop.bin.json,aston_s_toba,1,replacement_item_id,4814,Ultra Slick Tires,3980,3980
shop.bin.json,aston_s_toba,2,replacement_item_id,6091,Construction Company Helmet,500000,100
shop.bin.json,aston_s_toba,3,replacement_item_id,,Lucky Emblem,,
shop.bin.json,aston_s_toba,4,replacement_item_id,,Vicinity Break,,
shop.bin.json,aston_s_toba,5,replacement_item_id,5709,Oragamachi Natto,235,0
shop.bin.json,aston_s_toba,6,replacement_item_id,,Precious Mushroom,,
shop.bin.json,aston_s_toba,7,replacement_item_id,6102,Casual Leather Shoes,50000,100
shop.bin.json,aston_s_toba,8,replacement_item_id,,Quick Run,,
shop.bin.json,aston_s_toba,9,replacement_item_id,,Secret Ansem's Report 4,,
shop.bin.json,aston_y_toba,0,replacement_item_id,5971,Bloody Talisman,81000,800
shop.bin.json,aston_y_toba,1,replacement_item_id,5729,Suntory Goma Mugicha,170,0
shop.bin.json,aston_y_toba,2,replacement_item_id,,Diamond Ring,,
shop.bin.json,aston_y_toba,3,replacement_item_id,,Lucky Emblem,,
shop.bin.json,aston_y_toba,4,replacement_item_id,,Blizzaga Armlet,,
shop.bin.json,aston_y_toba,5,replacement_item_id,6215,KIW Damage Up 4,1000,1000
shop.bin.json,aston_y_toba,6,replacement_item_id,5574,Smile Burger (Takeout),550,0
shop.bin.json,aston_y_toba,7,replacement_item_id,,Max HP Up,,
shop.bin.json,aston_y_toba,8,replacement_item_id,5728,Suntory Green Tea Iyemon,170,0
shop.bin.json,aston_y_toba,9,replacement_item_id,5435,Prima Heart Earrings,9800,0
shop.bin.json,aston_y_toba,10,replacement_item_id,,Way to the Dawn,,
shop.bin.json,aston_c_toba,0,replacement_item_id,6012,Egg,100,0
shop.bin.json,aston_c_toba,1,replacement_item_id,6036,Forks,0,2500
shop.bin.json,aston_c_toba,2,replacement_item_id,,Torn Page,,
shop.bin.json,aston_c_toba,3,replacement_item_id,,Lucky Emblem,,
shop.bin.json,aston_c_toba,4,replacement_item_id,,Item Slot Up,,
shop.bin.json,aston_c_toba,5,replacement_item_id,,Item Slot Up,,
shop.bin.json,aston_c_toba,6,replacement_item_id,,Secret Ansem's Report 7,,
shop.bin.json,aston_c_toba,7,replacement_item_id,5974,Dragon God Amulet,14626000,60000
shop.bin.json,aston_c_toba,8,replacement_item_id,5517,Wonton Harusame,197,0
shop.bin.json,aston_c_toba,9,replacement_item_id,,Shadow Anklet,,
shop.bin.json,aston_c_toba,10,replacement_item_id,,Lucky Emblem,,
shop.bin.json,aston_c_toba,11,replacement_item_id,5953,Dragon's Binding,1984000,16000
shop.bin.json,aston_c_toba,12,replacement_item_id,6077,Dragon Mask,0,5000
shop.bin.json,aston_c_toba,13,replacement_item_id,5434,White Pearl Earrings,25000,0
shop.bin.json,aston_c_toba,14,replacement_item_id,6186,HA: Essence of the Dragon God,1000,1000
shop.bin.json,aston_c_toba,15,replacement_item_id,6162,Ultimate Counter Damage Up,1000,1000
shop.bin.json,aston_c_casino,0,replacement_item_id,5579,Divine Water,100,0
