file_name,table_name,row_id,column_id,item_id,item_name,purchase_price,purchase_points,location_id
shop.bin.json,aston_s_pokecir_parts,34,replacement_item_id,5513,Imuraya Curry Bun,130,0,53
shop.bin.json,aston_s_pokecir_parts,35,replacement_item_id,5372,Bronze Plate,1500,10,54
shop.bin.json,aston_s_pokecir_parts,36,replacement_item_id,,Mage Earring,,,55
shop.bin.json,aston_s_pokecir_parts,37,replacement_item_id,6142,Health Up 4,1000,1000,56
shop.bin.json,aston_s_pokecir_parts,38,replacement_item_id,,Disney Castle Key,,,57
shop.bin.json,aston_s_pokecir_parts,39,replacement_item_id,5447,Lucky Hanafuda Card,10000,5000,58
shop.bin.json,aston_s_pokecir_parts,40,replacement_item_id,5432,Heart Earrings,12000,0,59
shop.bin.json,aston_s_pokecir_parts,41,replacement_item_id,5712,ZONe,210,0,60
shop.bin.json,aston_s_pokecir_parts,42,replacement_item_id,,Goofy Draw,,,61
shop.bin.json,aston_s_pokecir_parts,43,replacement_item_id,6106,Straw Sandals,0,5000,62
shop.bin.json,aston_s_pokecir_parts,44,replacement_item_id,,Nobody Guard,,,63
shop.bin.json,aston_s_pokecir_parts,45,replacement_item_id,5725,Premium BOSS,140,0,64
shop.bin.json,aston_s_pokecir_parts,46,replacement_item_id,5845,Green Onion Akashiyaki,1051,0,65
shop.bin.json,aston_s_pokecir_parts,47,replacement_item_id,4840,Balanced Gears,580,150,66
shop.bin.json,aston_s_pokecir_parts,48,replacement_item_id,,Goofy MP Rage,,,67
shop.bin.json,aston_s_pokecir_parts,49,replacement_item_id,5505,Pork Tonkatsu Bento,600,0,68
shop.bin.json,aston_s_pokecir_parts,50,replacement_item_id,5450,Royal Joker Card,10000,5000,69
shop.bin.json,aston_s_pokecir_parts,51,replacement_item_id,6015,Soccer Ball,0,0,70
shop.bin.json,aston_s_pokecir_parts,52,replacement_item_id,5924,Okonomiyaki (Mochi & Cheese),900,0,71
shop.bin.json,aston_s_pokecir_parts,53,replacement_item_id,5437,Twinkle Heart Ring,35000,0,72
shop.bin.json,aston_s_pokecir_parts,54,replacement_item_id,,Cosmic Belt,,,73
shop.bin.json,aston_s_pokecir_parts,55,replacement_item_id,,Donald Lucky Lucky,,,74
shop.bin.json,aston_s_pokecir_parts,56,replacement_item_id,,Quick Run,,,75
shop.bin.json,aston_s_pokecir_parts,57,replacement_item_id,5500,Fresh Lettuce Sandwich,380,0,76
shop.bin.json,aston_s_pokecir_parts,58,replacement_item_id,4758,Sunshine,980,0,77
shop.bin.json,aston_s_pokecir_parts,59,replacement_item_id,,Form Boost,,,78
shop.bin.json,aston_s_pokecir_parts,60,replacement_item_id,,Shock Charm,,,79
shop.bin.json,aston_s_pokecir_parts,61,replacement_item_id,5576,Smile Fries (Takeout),280,0,80
shop.bin.json,aston_s_pokecir_parts,62,replacement_item_id,5991,Toughness Infinity,50000,1500,81
shop.bin.json,aston_s_pokecir_parts,63,replacement_item_id,5729,Suntory Goma Mugicha,170,0,82
shop.bin.json,aston_s_pokecir_parts,64,replacement_item_id,5730,Pepsi Nama,160,0,83
shop.bin.json,aston_s_pokecir_parts,65,replacement_item_id,5435,Prima Heart Earrings,9800,0,84
shop.bin.json,aston_s_pokecir_parts,66,replacement_item_id,5576,Smile Fries (Takeout),280,0,85
shop.bin.json,aston_s_pokecir_parts,67,replacement_item_id,6140,Health Up 2,1000,1000,86
shop.bin.json,aston_s_pokecir_parts,68,replacement_item_id,,Donald Blizzard,,,87
shop.bin.json,aston_s_pokecir_parts,69,replacement_item_id,4815,Soft Tires,480,150,88
shop.bin.json,aston_s_pokecir_parts,70,replacement_item_id,,Armor Slot Up,,,89
shop.bin.json,aston_s_pokecir_parts,71,replacement_item_id,,Way to the Dawn,,,90
shop.bin.json,aston_s_pokecir_parts,72,replacement_item_id,,Auto Final,,,91
shop.bin.json,aston_s_pokecir_parts,73,replacement_item_id,,Goofy MP Hastera,,,92
shop.bin.json,aston_s_pokecir_parts,74,replacement_item_id,4826,Low Profile Tires Plus,880,380,93
shop.bin.json,aston_s_pokecir_parts,75,replacement_item_id,4863,Side Stabilizer,1980,1980,94
shop.bin.json,aston_s_pokecir_parts,76,replacement_item_id,6156,Heat Gauge Up 2,1000,1000,95
shop.bin.json,aston_s_pokecir_parts,77,replacement_item_id,5504,Special Yakisoba,400,0,96
shop.bin.json,aston_s_pokecir_parts,78,replacement_item_id,5947,Blesswood Armor Replica,81000,0,97
shop.bin.json,aston_s_pokecir_parts,79,replacement_item_id,6130,Refreshment of the Sky King,100,0,98
shop.bin.json,aston_s_pokecir_parts,80,replacement_item_id,5991,Toughness Infinity,50000,1500,99
shop.bin.json,aston_s_pokecir_parts,81,replacement_item_id,,Engineer's Ring,,,100
shop.bin.json,aston_s_pokecir_parts,82,replacement_item_id,5914,Azuki Bar BOX,380,0,101
shop.bin.json,aston_s_pokecir_parts,83,replacement_item_id,5569,Imuraya Castella,330,0,102
shop.bin.json,aston_s_pokecir_parts,84,replacement_item_id,5915,Hokkaido Azuki Bar,130,0,103
shop.bin.json,aston_s_pokecir_parts,85,replacement_item_id,5499,Salmon Onigiri,160,0,104
shop.bin.json,aston_s_pokecir_parts,86,replacement_item_id,6244,Throw More Bombs 4,1000,1000,105
shop.bin.json,aston_s_pokecir_parts,87,replacement_item_id,4827,Extra Low Profile Tires,1480,1480,106
shop.bin.json,aston_s_pokecir_parts,88,replacement_item_id,,Bond of Flame,,,107
shop.bin.json,aston_s_pokecir_parts,89,replacement_item_id,5506,Healthy Balanced Bento,550,0,108
shop.bin.json,aston_s_pokecir_parts,90,replacement_item_id,5441,High-end Timepiece,450000,0,109
shop.bin.json,aston_s_pokecir_parts,91,replacement_item_id,5556,Ichiban Senbei (Salt),380,30,110
shop.bin.json,aston_s_pokecir_parts,92,replacement_item_id,4769,Ultra Balanced Frame,3980,3980,111
shop.bin.json,aston_s_pokecir_parts,93,replacement_item_id,6096,Jeweled Ring,100000,100,112
shop.bin.json,aston_s_pokecir_parts,94,replacement_item_id,5451,The Basics of Shogi,1200,0,113
talk_coinlocker_locker.bin.json,aston_coinlocker,1,replacement_item_id,,Finishing Plus,,,114
talk_coinlocker_locker.bin.json,aston_coinlocker,2,replacement_item_id,5521,Sake,1000,0,115
talk_coinlocker_locker.bin.json,aston_coinlocker,3,replacement_item_id,5536,Alex Kidd in Miracle World,5000,2500,116
talk_coinlocker_locker.bin.json,aston_coinlocker,4,replacement_item_id,5500,Fresh Lettuce Sandwich,380,0,117
talk_coinlocker_locker.bin.json,aston_coinlocker,5,replacement_item_id,5976,Chu-Chu Tako Doll (Takoyaki),500,0,118
talk_coinlocker_locker.bin.json,aston_coinlocker,6,replacement_item_id,5958,White Gem Bracelet,11000,0,119
talk_coinlocker_locker.bin.json,aston_coinlocker,7,replacement_item_id,6183,Flexing Resolute Counter,1000,1000,120
talk_coinlocker_locker.bin.json,aston_coinlocker,8,replacement_item_id,,Moon Amulet,,,121
talk_coinlocker_locker.bin.json,aston_coinlocker,9,replacement_item_id,5578,Smile Salad (Takeout),320,0,122
talk_coinlocker_locker.bin.json,aston_coinlocker,10,replacement_item_id,6130,Refreshment of the Sky King,100,0,123
talk_coinlocker_locker.bin.json,aston_coinlocker,11,replacement_item_id,,Trinity Limit,,,124
talk_coinlocker_locker.bin.json,aston_coinlocker,12,replacement_item_id,,Fira Bangle,,,125
talk_coinlocker_locker.bin.json,aston_coinlocker,13,replacement_item_id,,Accessory Slot Up,,,126
talk_coinlocker_locker.bin.json,aston_coinlocker,14,replacement_item_id,,Executive's Ring,,,127
talk_coinlocker_locker.bin.json,aston_coinlocker,15,replacement_item_id,6020,Ceremonial Oath Sake Cup (Bamboo),60000,0,128
talk_coinlocker_locker.bin.json,aston_coinlocker,16,replacement_item_id,,Negative Combo,,,129
talk_coinlocker_locker.bin.json,aston_coinlocker,17,replacement_item_id,6197,KIW Health Up 1,1000,1000,130
talk_coinlocker_locker.bin.json,aston_coinlocker,18,replacement_item_id,,Valor Form,,,131
talk_coinlocker_locker.bin.json,aston_coinlocker,19,replacement_item_id,5843,Takoyaki with Large Octopus,961,0,132
talk_coinlocker_locker.bin.json,aston_coinlocker,20,replacement_item_id,,Identity Disk,,,133
talk_coinlocker_locker.bin.json,aston_coinlocker,21,replacement_item_id,5446,Ten-Ten-One Charm,10000,5000,134
talk_coinlocker_locker.bin.json,aston_coinlocker,22,replacement_item_id,,Donald Damage Control,,,135
talk_coinlocker_locker.bin.json,aston_coinlocker,23,replacement_item_id,6158,Heat Gauge Up 4,1000,1000,136
talk_coinlocker_locker.bin.json,aston_coinlocker,24,replacement_item_id,,Vicinity Break,,,137
talk_coinlocker_locker.bin.json,aston_coinlocker,25,replacement_item_id,6018,Mevius,580,0,138
talk_coinlocker_locker.bin.json,aston_coinlocker,26,replacement_item_id,4771,Metal Frame Plus,980,0,139
talk_coinlocker_locker.bin.json,aston_coinlocker,27,replacement_item_id,6254,Daidoji High Wire Strike,1000,1000,140
talk_coinlocker_locker.bin.json,aston_coinlocker,28,replacement_item_id,5372,Bronze Plate,1500,10,141
talk_coinlocker_locker.bin.json,aston_coinlocker,29,replacement_item_id,5569,Imuraya Castella,330,0,142
talk_coinlocker_locker.bin.json,aston_coinlocker,30,replacement_item_id,,Item Slot Up,,,143
talk_coinlocker_locker.bin.json,aston_coinlocker,31,replacement_item_id,5370,Gold Plate,150000,1000,144
talk_coinlocker_locker.bin.json,aston_coinlocker,32,replacement_item_id,5846,Shockin' Takoyaki,1980,0,145
talk_coinlocker_locker.bin.json,aston_coinlocker,33,replacement_item_id,,Max HP Up,,,146
talk_coinlocker_locker.bin.json,aston_coinlocker,34,replacement_item_id,,Identity Disk,,,147
talk_coinlocker_locker.bin.json,aston_coinlocker,35,replacement_item_id,,Explosion,,,148
talk_coinlocker_locker.bin.json,aston_coinlocker,36,replacement_item_id,6240,Extra Wire 4,1000,1000,149
talk_coinlocker_locker.bin.json,aston_coinlocker,37,replacement_item_id,5708,Pine Candy,183,0,150
talk_coinlocker_locker.bin.json,aston_coinlocker,38,replacement_item_id,5437,Twinkle Heart Ring,35000,0,151
talk_coinlocker_locker.bin.json,aston_coinlocker,39,replacement_item_id,,Star Seeker,,,152
talk_coinlocker_locker.bin.json,aston_coinlocker,40,replacement_item_id,,Unknown Disk,,,153
talk_coinlocker_locker.bin.json,aston_coinlocker,41,replacement_item_id,5374,Paper Plate,15,1,154
talk_coinlocker_locker.bin.json,aston_coinlocker,42,replacement_item_id,,Goofy Protera,,,155
talk_coinlocker_locker.bin.json,aston_coinlocker,43,replacement_item_id,5709,Oragamachi Natto,235,0,156
talk_coinlocker_locker.bin.json,aston_coinlocker,44,replacement_item_id,,Wishing Lamp,,,157
talk_coinlocker_locker.bin.json,aston_coinlocker,45,replacement_item_id,6043,The Practical Guide to Cooperative Fighting,180000,0,158
talk_coinlocker_locker.bin.json,aston_coinlocker,46,replacement_item_id,4838,Super Power Gears,2980,2980,159
talk_coinlocker_locker.bin.json,aston_coinlocker,47,replacement_item_id,,MP Hastera,,,160
talk_coinlocker_locker.bin.json,aston_coinlocker,48,replacement_item_id,6118,Devilish Makeup,300000,100,161
talk_coinlocker_locker.bin.json,aston_coinlocker,49,replacement_item_id,5436,Star Crossed Earrings,240000,0,162
talk_coinlocker_locker.bin.json,aston_coinlocker,50,replacement_item_id,6231,HA: Evasion Up 2,1000,1000,163
shop.bin.json,aston_s_akame,0,replacement_item_id,5956,Blue Gem Bracelet,11000,0,164
shop.bin.json,aston_s_akame,1,replacement_item_id,4803,Extra Balanced Motor,2480,2480,165
shop.bin.json,aston_s_akame,2,replacement_item_id,6243,Throw More Bombs 3,1000,1000,166
shop.bin.json,aston_s_akame,3,replacement_item_id,5440,Luxury Timepiece,623000,0,167
shop.bin.json,aston_s_akame,4,replacement_item_id,5736,Suntory Sparkling Lemon Mineral Water,130,0,168
shop.bin.json,aston_s_akame,5,replacement_item_id,,Thunder Element,,,169
shop.bin.json,aston_s_akame,6,replacement_item_id,,Air Combo Boost,,,170
shop.bin.json,aston_s_akame,7,replacement_item_id,4805,Ultra Balanced Motor,4980,4980,171
shop.bin.json,aston_s_akame,8,replacement_item_id,,Max HP Up,,,172
shop.bin.json,aston_s_akame,9,replacement_item_id,5432,Heart Earrings,12000,0,173
shop.bin.json,aston_s_akame,10,replacement_item_id,5729,Suntory Goma Mugicha,170,0,174
shop.bin.json,aston_s_akame,11,replacement_item_id,6020,Ceremonial Oath Sake Cup (Bamboo),60000,0,175
shop.bin.json,aston_s_akame,12,replacement_item_id,,Oathkeeper,,,176
shop.bin.json,aston_s_akame,13,replacement_item_id,6099,Business Shoes,80000,100,177
shop.bin.json,aston_s_akame,14,replacement_item_id,5951,Fighter's Binding,68000,0,178
shop.bin.json,aston_s_akame,15,replacement_item_id,5324,Toughness Z,2000,50,179
shop.bin.json,aston_s_akame,16,replacement_item_id,,Dark Anklet,,,180
shop.bin.json,aston_s_akame,17,replacement_item_id,,Thunder Trinket,,,181
shop.bin.json,aston_s_akame,18,replacement_item_id,,Shadow Archive+,,,182
shop.bin.json,aston_s_akame,19,replacement_item_id,,Max HP Up,,,183
shop.bin.json,aston_s_akame,20,replacement_item_id,6066,Bodysuit,1000000,100,184
shop.bin.json,aston_s_akame,21,replacement_item_id,,Acrisius+,,,185
shop.bin.json,aston_s_akame,22,replacement_item_id,4835,Power Gears,580,150,186
shop.bin.json,aston_s_akame,23,replacement_item_id,5452,Nine Gates Tile,10000,6500,187
shop.bin.json,aston_s_akame,24,replacement_item_id,5513,Imuraya Curry Bun,130,0,188
shop.bin.json,aston_s_akame,25,replacement_item_id,,Majestic Mushroom,,,189
shop.bin.json,aston_s_billiards_prize,0,replacement_item_id,5371,Silver Plate,15000,100,190
shop.bin.json,aston_s_billiards_prize,1,replacement_item_id,,Secret Ansem's Report 4,,,191
shop.bin.json,aston_s_billiards_prize,2,replacement_item_id,6059,Rugged Suit,10000,100,192
shop.bin.json,aston_s_billiards_prize,3,replacement_item_id,5432,Heart Earrings,12000,0,193
shop.bin.json,aston_s_billiards_prize,4,replacement_item_id,6145,EX Health Up 3,1000,1000,194
shop.bin.json,aston_s_billiards_prize,5,replacement_item_id,,Skill Ring,,,195
shop.bin.json,aston_s_billiards_prize,6,replacement_item_id,5915,Hokkaido Azuki Bar,130,0,196
shop.bin.json,aston_s_billiards_prize,7,replacement_item_id,6006,Super Devil Killer,50000000,1980,197
shop.bin.json,aston_s_billiards_prize,8,replacement_item_id,5437,Twinkle Heart Ring,35000,0,198
shop.bin.json,aston_s_billiards_prize,9,replacement_item_id,5709,Oragamachi Natto,235,0,199
shop.bin.json,aston_s_billiards_prize,10,replacement_item_id,5579,Divine Water,100,0,200
shop.bin.json,aston_s_wannpark,0,replacement_item_id,,Membership Card,,,201
shop.bin.json,aston_s_wannpark,1,replacement_item_id,4779,Ultra Rocket Frame,3980,3980,202
shop.bin.json,aston_s_wannpark,2,replacement_item_id,6090,Taxi Driver Cap,0,3000,203
shop.bin.json,aston_s_wannpark,3,replacement_item_id,5324,Toughness Z,2000,50,204
shop.bin.json,aston_s_wannpark,4,replacement_item_id,5965,Contact Lenses,14000,0,205
shop.bin.json,aston_s_wannpark,5,replacement_item_id,4824,Ultra Spiked Tires,3980,3980,206
shop.bin.json,aston_s_wannpark,6,replacement_item_id,6042,The Basic Guide to Cooperative Fighting,90000,0,207
shop.bin.json,aston_s_wannpark,7,replacement_item_id,6069,Intelligent Sunglasses,30000,100,208
shop.bin.json,aston_s_wannpark,8,replacement_item_id,6019,Ceremonial Oath Sake Cup (Pine),180000,300,209
shop.bin.json,aston_s_wannpark,9,replacement_item_id,,Max HP Up,,,210
shop.bin.json,aston_s_wannpark,10,replacement_item_id,5954,Bloody Binding,81000,8000,211
shop.bin.json,aston_s_wannpark,11,replacement_item_id,5505,Pork Tonkatsu Bento,600,0,212
shop.bin.json,aston_y_shichiya,0,replacement_item_id,,Donald Draw,,,213
shop.bin.json,aston_y_shichiya,1,replacement_item_id,,Quick Run,,,214
shop.bin.json,aston_y_shichiya,2,replacement_item_id,,Gull Wing,,,215
shop.bin.json,aston_y_shichiya,3,replacement_item_id,,Fatal Crest,,,216
shop.bin.json,aston_y_shichiya,4,replacement_item_id,,High Jump,,,217
shop.bin.json,aston_y_shichiya,5,replacement_item_id,,Soldier Earring,,,218
shop.bin.json,aston_y_shichiya,6,replacement_item_id,,Donald Lucky Lucky,,,219
shop.bin.json,aston_y_shichiya,7,replacement_item_id,5538,Quartet,5000,2500,220
shop.bin.json,aston_y_lovemagic,0,replacement_item_id,5710,SEGA Taiyaki,180,0,221
shop.bin.json,aston_y_lovemagic,1,replacement_item_id,6234,Tangled Ultimate Counter,1000,1000,222
shop.bin.json,aston_y_lovemagic,2,replacement_item_id,5957,Green Gem Bracelet,11000,0,223
shop.bin.json,aston_y_lovemagic,3,replacement_item_id,6216,KIW Damage Up 5,1000,1000,224
shop.bin.json,aston_y_lovemagic,4,replacement_item_id,,Quick Run,,,225
shop.bin.json,aston_y_lovemagic,5,replacement_item_id,4757,Blue Bolt,980,0,226
shop.bin.json,aston_y_lovemagic,6,replacement_item_id,5437,Twinkle Heart Ring,35000,0,227
shop.bin.json,aston_y_lovemagic,7,replacement_item_id,,Follow the Wind,,,228
shop.bin.json,aston_y_lovemagic,8,replacement_item_id,5734,Natchan! Apple,170,0,229
shop.bin.json,aston_y_lovemagic,9,replacement_item_id,5555,Ichiban Senbei (Shoyu),300,30,230
shop.bin.json,aston_y_lovemagic,10,replacement_item_id,,Air Combo Plus,,,231
shop.bin.json,aston_y_shogi,0,replacement_item_id,6194,HA: Daidoji Defense Break,1000,1000,232
shop.bin.json,aston_y_shogi,1,replacement_item_id,5925,Okonomiyaki (Mentai Mayo),900,0,233
shop.bin.json,aston_y_shogi,2,replacement_item_id,,Donald MP Hastega,,,234
shop.bin.json,aston_y_shogi,3,replacement_item_id,,Secret Ansem's Report 2,,,235
shop.bin.json,aston_y_shogi,4,replacement_item_id,6257,Hornet Durability Boost,1000,1000,236
shop.bin.json,aston_y_shogi,5,replacement_item_id,4853,Super Boost Gears,14800,14800,237
shop.bin.json,aston_y_shogi,6,replacement_item_id,5731,C.C. Lemon,160,0,238
shop.bin.json,aston_y_shogi,7,replacement_item_id,6191,Daidoji Knockdown Strike,1000,1000,239
shop.bin.json,aston_y_shogi,8,replacement_item_id,4786,Speed Frame Plus,980,480,240
shop.bin.json,aston_y_shogi,9,replacement_item_id,5942,Military Bulletproof Vest,1031000,8000,241
shop.bin.json,aston_y_shogi,10,replacement_item_id,6176,Extra Equipment 3,1000,1000,242
shop.bin.json,aston_s_shogi,0,replacement_item_id,4834,Ultra Slim Tires,3980,3980,243
shop.bin.json,aston_s_shogi,1,replacement_item_id,5569,Imuraya Castella,330,0,244
shop.bin.json,aston_s_shogi,2,replacement_item_id,5450,Royal Joker Card,10000,5000,245
shop.bin.json,aston_s_shogi,3,replacement_item_id,,Drive Gauge Up,,,246
shop.bin.json,aston_s_shogi,4,replacement_item_id,,Secret Ansem's Report 10,,,247
shop.bin.json,aston_s_shogi,5,replacement_item_id,,Drive Converter,,,248
shop.bin.json,aston_s_shogi,6,replacement_item_id,5568,Imuraya Yokan,90,0,249
shop.bin.json,aston_s_shogi,7,replacement_item_id,6128,Color Contacts (Silver),30000,100,250
shop.bin.json,aston_s_shogi,8,replacement_item_id,4760,DRAG-ON,4980,120000,251
shop.bin.json,aston_s_shogi,9,replacement_item_id,,Light & Darkness,,,252
shop.bin.json,aston_s_shogi,10,replacement_item_id,5517,Wonton Harusame,197,0,253
shop.bin.json,aston_s_golf,0,replacement_item_id,,Goofy Hyper Healing,,,254
shop.bin.json,aston_s_golf,1,replacement_item_id,,Lucky Ring,,,255
shop.bin.json,aston_s_golf,2,replacement_item_id,5437,Twinkle Heart Ring,35000,0,256
shop.bin.json,aston_s_golf,3,replacement_item_id,5915,Hokkaido Azuki Bar,130,0,257
shop.bin.json,aston_s_golf,4,replacement_item_id,5728,Suntory Green Tea Iyemon,170,0,258
shop.bin.json,aston_s_golf,5,replacement_item_id,6085,Fukupi-chan Head,300000,100,259
shop.bin.json,aston_s_golf,6,replacement_item_id,6068,Round Sunglasses,100000,100,260
shop.bin.json,aston_s_golf,7,replacement_item_id,5976,Chu-Chu Tako Doll (Takoyaki),500,0,261
shop.bin.json,aston_s_golf,8,replacement_item_id,5369,Platinum Plate,300000,2000,262
shop.bin.json,aston_s_golf,9,replacement_item_id,5945,Chainmail,8922000,0,263
shop.bin.json,aston_s_golf,10,replacement_item_id,5576,Smile Fries (Takeout),280,0,264
shop.bin.json,aston_s_golf,11,replacement_item_id,5557,Ichiban Fried Senbei,480,0,265
shop.bin.json,aston_s_golf,12,replacement_item_id,5431,Trinity Circle Earrings,35000,0,266
shop.bin.json,aston_s_toba,0,replacement_item_id,5506,Healthy Balanced Bento,550,0,267
shop.bin.json,aston_s_toba,1,replacement_item_id,,Glide,,,268
shop.bin.json,aston_s_toba,2,replacement_item_id,4796,Speed Motor,680,150,269
shop.bin.json,aston_s_toba,3,replacement_item_id,5556,Ichiban Senbei (Salt),380,30,270
shop.bin.json,aston_s_toba,4,replacement_item_id,,Lucky Emblem,,,271
shop.bin.json,aston_s_toba,5,replacement_item_id,5844,Renowned Akashiyaki,961,0,272
shop.bin.json,aston_s_toba,6,replacement_item_id,,Slide Dash,,,273
shop.bin.json,aston_s_toba,7,replacement_item_id,5545,Alien Syndrome,5000,0,274
shop.bin.json,aston_s_toba,8,replacement_item_id,5546,Global Defense,5000,2500,275
shop.bin.json,aston_s_toba,9,replacement_item_id,4857,Extra Godspeed Gears,11800,11800,276
shop.bin.json,aston_y_toba,0,replacement_item_id,5323,Toughness Light,200,0,277
shop.bin.json,aston_y_toba,1,replacement_item_id,,Dodge Slash,,,278
shop.bin.json,aston_y_toba,2,replacement_item_id,5575,Teriyaki Smile Burger (Takeout),600,0,279
shop.bin.json,aston_y_toba,3,replacement_item_id,5521,Sake,1000,0,280
shop.bin.json,aston_y_toba,4,replacement_item_id,,Lucky Emblem,,,281
shop.bin.json,aston_y_toba,5,replacement_item_id,,High Jump,,,282
shop.bin.json,aston_y_toba,6,replacement_item_id,,Champion Belt,,,283
shop.bin.json,aston_y_toba,7,replacement_item_id,4846,Regular Gears Plus,480,480,284
shop.bin.json,aston_y_toba,8,replacement_item_id,6203,KIW Health Up 7,1000,1000,285
shop.bin.json,aston_y_toba,9,replacement_item_id,6103,Monk Strap Loafers,120000,100,286
shop.bin.json,aston_y_toba,10,replacement_item_id,,Reflect Element,,,287
shop.bin.json,aston_c_toba,0,replacement_item_id,5555,Ichiban Senbei (Shoyu),300,30,288
